advertiser_id,datetime,latitude,longitude
adid_2,2025-01-28 12:01:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:02:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:03:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:04:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:05:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:06:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:07:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:08:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:09:32,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:40:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:41:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:42:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:43:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:44:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:45:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:46:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:47:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:48:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:49:32,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:53:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:38:12,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:41:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:42:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:43:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:44:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:45:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:46:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:47:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:48:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:49:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 12:53:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:40:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:41:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:42:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:43:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:44:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:45:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:46:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:47:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:48:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:49:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 22:53:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:38:12,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:41:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:42:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:43:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:44:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:45:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:46:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:47:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:48:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:49:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 22:53:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:00:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:01:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:02:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:03:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:04:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:05:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:06:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:07:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:08:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:09:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:13:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:01:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:02:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:03:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:04:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:05:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:06:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:07:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:08:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:09:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:40:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:41:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:42:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:43:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:44:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:45:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:46:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:47:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:48:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:49:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 23:53:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:38:12,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:41:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:42:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:43:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:44:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:45:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:46:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:47:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:48:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:49:32,40.71284517861856,-74.00604147150814
adid_4,2025-01-28 23:53:32,40.71284517861856,-74.00604147150814
